,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
1030,0.020420762,0.29210147,2106.758452915135,2279.0784959842176,4446.225950231103,0.10387033192899214,-310.2367,96.86223,-12.905671,14.414165,-2.913145,12.66324,-15.0177555,-0.99254906,-0.8867814,-10.699468,-2.3786051,0.41269523,-8.111241,shanmukhapriya
1031,0.020420762,0.29210147,2106.758452915135,2279.0784959842176,4446.225950231103,0.10387033192899214,-310.2367,96.86223,-12.905671,14.414165,-2.913145,12.66324,-15.0177555,-0.99254906,-0.8867814,-10.699468,-2.3786051,0.41269523,-8.111241,shanmukhapriya
1032,0.038501363,0.35269865,1932.6108420301016,2240.7785013343696,4235.53032200998,0.09600095099803665,-223.39684,110.84913,-2.291108,18.37657,-8.33776,13.883,-13.229124,-3.5892181,0.14363314,-14.793175,-5.573756,4.043131,-10.949838,shanmukhapriya
1033,0.042018153,0.34153053,1838.2866837911245,2162.3303474566383,4009.7276298163447,0.08572978873527487,-220.24718,115.54714,-4.704188,18.934418,-11.869429,12.548074,-12.252385,-6.321965,-3.6289701,-15.141609,-4.978584,2.793039,-7.848611,shanmukhapriya
1034,0.032731052,0.3373867,1997.3201690177752,2218.138169898302,4368.703600499019,0.10615451672938482,-239.82526,107.35941,-4.2096505,19.46585,-14.097363,17.268867,-15.061545,-1.386451,1.4512386,-14.956705,-2.9241989,0.99059266,-11.395313,shanmukhapriya
1035,0.024668248,0.3188065,1773.410717587079,2096.030766053039,3808.572563450998,0.08257129928828534,-284.14667,115.893295,-7.8471627,23.123444,-6.678589,15.461012,-13.248836,-3.326772,0.4938414,-13.508861,-7.009179,-0.074874796,-9.847361,shanmukhapriya
1036,0.03374629,0.34425855,1796.5254022454092,2125.4788605878875,3900.060491911404,0.09062730080170157,-242.06,117.04403,-4.442109,22.730919,-8.700972,13.165013,-15.072281,-3.6309004,1.5012872,-14.199985,-6.6179237,-1.4629213,-9.012529,shanmukhapriya
1037,0.02521705,0.33940312,2009.7557461857884,2266.6680185477458,4322.5227715457295,0.10033348842441099,-265.45328,104.45229,-6.833937,18.346151,-6.2022457,15.843321,-8.843925,1.1827266,2.5946348,-8.049263,-7.2917795,1.2042334,-7.878298,shanmukhapriya
1038,0.032328155,0.36735883,2086.8695380943886,2305.9551397290493,4510.952391299902,0.11264725130890052,-229.37439,104.45979,-5.8755956,16.302103,-5.701614,14.652746,-13.632715,-2.648493,0.56187874,-13.467694,-2.4477963,0.6543708,-12.877869,shanmukhapriya
1039,0.03370928,0.35026214,2074.0085568478657,2247.82193575371,4497.2968456008675,0.10685178746727748,-226.75023,104.99675,-8.978478,16.688076,-12.993766,16.351305,-15.435869,-2.9033477,-1.0220754,-13.210429,-1.5076482,0.3734623,-11.480235,shanmukhapriya
1040,0.0068922006,0.27794954,2109.0104120204846,2282.5488330730636,4528.447617096797,0.10341434065402477,-406.55978,95.93051,-14.675272,17.947544,-2.1832259,14.139679,-14.759729,-3.989889,1.3902991,-3.4543462,1.8816339,2.692565,-6.0120277,shanmukhapriya
1041,0.006676385,0.29538998,2116.065996631748,2251.2531488744007,4505.031092026655,0.10797138036958204,-398.06616,95.60597,-18.661045,23.071144,-2.407997,16.142067,-11.085908,-2.452642,-0.034379967,-4.4394507,-0.15391725,1.907158,-7.4748254,shanmukhapriya
1042,0.009343904,0.29423004,2041.7721617368893,2227.332142336601,4460.006364285024,0.09813205967008513,-372.91425,99.60671,-16.587667,18.84365,-7.681956,14.458364,-12.901617,-4.548937,0.7921879,-6.8737574,0.37647137,-0.17252353,-7.994474,shanmukhapriya
1043,0.008935464,0.28398916,1946.887033098768,2165.4769148235428,4230.674417690596,0.09253080858165634,-391.57352,101.196175,-15.949852,16.899006,-11.312546,15.616787,-6.5506105,-4.841704,0.9922718,-6.5021987,-2.75503,5.332651,-5.0826936,shanmukhapriya
1044,0.006854756,0.23531152,2417.661174964964,2227.4132973470046,4865.570578560371,0.13601731811145512,-407.3874,74.10039,-27.925974,21.07409,-8.502412,16.378794,-8.41937,5.533345,-0.24735712,-3.5249953,-4.668528,2.0890667,8.206541,shanmukhapriya
1045,0.0068012234,0.23916896,2135.525523852217,2045.7171810242014,4243.982670550745,0.12545804711687306,-410.42975,90.88418,-35.34163,22.095406,-6.686681,20.205404,-1.2097261,3.0447178,3.4473982,-9.615205,-9.651819,-2.2070189,2.684323,shanmukhapriya
1046,0.009177219,0.20334089,2271.910451792831,2149.1553951846095,4782.279415543972,0.11562212775735294,-390.94418,77.710655,-28.922504,22.742928,-15.193488,19.999247,-14.835064,6.360491,-2.591312,-4.1171227,-6.54795,-4.26909,-2.79756,shanmukhapriya
1047,0.0023983559,0.3850785,2008.7667225320033,2382.830350444702,4470.456301095685,0.10391358177728328,-491.59277,99.93579,-2.9182208,23.492033,11.233199,22.253922,-4.4048376,5.3722334,-4.1273074,-0.022555467,2.2009554,6.085135,2.1564534,shanmukhapriya
1048,0.024447104,0.335863,1740.945168937214,1999.2099696009502,3611.369829207382,0.0958395565257353,-305.09137,116.69754,-12.424328,25.053446,-8.225255,13.009894,-4.492384,0.36267194,-2.745666,-14.058152,-5.8741374,1.8598416,-0.048336916,shanmukhapriya
1049,0.0398231,0.37384355,2137.8619413636998,2299.923672245203,4585.330606466477,0.10697856702302631,-220.49797,100.88901,-5.820692,18.569704,-12.140909,14.323239,-17.380875,-7.211447,0.55653673,-14.539072,-3.4059129,1.9246145,-11.005099,shanmukhapriya
1050,0.120252684,0.26371494,1911.3943148427632,2030.919326412032,3730.463505497685,0.0828542952674897,-159.7038,94.6563,-24.973309,37.495483,-7.3778567,-19.195229,-8.107013,-14.077921,-9.168227,-7.785992,-13.095044,-1.0313424,-13.099682,pahadi
1051,0.120252684,0.26371494,1911.3943148427632,2030.919326412032,3730.463505497685,0.0828542952674897,-159.7038,94.6563,-24.973309,37.495483,-7.3778567,-19.195229,-8.107013,-14.077921,-9.168227,-7.785992,-13.095044,-1.0313424,-13.099682,pahadi
1052,0.15238182,0.30191696,1986.1576065496292,2059.3513977056145,3837.686451099537,0.09013752250514404,-106.152756,95.38866,-25.616827,34.80429,-9.7619915,-20.841461,-11.244314,-12.956203,-8.336963,-5.0591855,-16.190042,-0.19885224,-12.128454,pahadi
1053,0.15806808,0.26236683,2029.7499318694365,2068.4866672555804,3927.6916956018517,0.09136123971193416,-124.48767,87.084656,-26.602354,33.41009,-11.253986,-17.386375,-9.169991,-14.084233,-8.978379,-7.285439,-14.337654,-2.0362818,-14.457617,pahadi
1054,0.14813304,0.28768784,1865.1718087846605,2021.8732724168824,3675.646882233796,0.08394338348765432,-126.82037,100.93052,-22.386793,33.94746,-10.022643,-16.572298,-7.8824735,-11.926025,-5.3317313,-4.644139,-10.36291,0.13793725,-11.575745,pahadi
1055,0.11448935,0.26313573,1825.109265940005,1980.1985631650493,3659.8204210069443,0.08229046103395062,-153.73282,101.39246,-27.549356,27.487038,-14.059158,-13.62871,-9.109014,-16.732182,-3.8720117,-4.5625343,-12.0679,-3.8199427,-14.211095,pahadi
1056,0.16283539,0.25839046,2121.8200139994115,2080.1583470132687,4117.591507523148,0.09985612782921811,-107.01263,84.00287,-30.913773,31.252283,-17.257837,-14.300125,-6.883015,-15.498633,-4.84165,-1.6743199,-13.990623,-1.0639522,-11.799104,pahadi
1057,0.13373758,0.27548417,2031.4127053743255,2075.2896593837168,3968.099681712963,0.09775350437242798,-143.28151,90.62125,-26.294071,33.486298,-12.534544,-18.00046,-10.073886,-14.369387,-5.723252,-6.430466,-12.475625,-1.7083888,-12.302519,pahadi
1058,0.16365862,0.28407118,2008.7007622342144,2078.5433896692953,3990.6076388888887,0.09193913966049383,-118.06419,93.3838,-24.784912,39.620884,-8.253564,-19.985853,-9.653321,-16.43099,-7.356184,-9.18825,-14.824772,1.2573127,-16.718296,pahadi
1059,0.15037133,0.29304516,2062.319592435499,2062.306333562494,4005.406177662037,0.09372870048868313,-117.76278,89.83659,-26.983828,40.43866,-10.343396,-17.688385,-11.3501215,-11.8757715,-8.385275,-9.663076,-12.241548,-1.4898466,-14.846988,pahadi
1060,0.12885828,0.26725492,1403.0365428093212,1631.335825323545,2659.4419389204545,0.0622366240530303,-179.33481,132.19865,-31.668224,14.712673,-11.093028,-15.8005495,-11.014248,-22.989754,-22.488056,-4.458408,-10.112845,0.7258769,-0.6451303,hameer kalyani
1061,0.12885828,0.26725492,1403.0365428093212,1631.335825323545,2659.4419389204545,0.0622366240530303,-179.33481,132.19865,-31.668224,14.712673,-11.093028,-15.8005495,-11.014248,-22.989754,-22.488056,-4.458408,-10.112845,0.7258769,-0.6451303,hameer kalyani
1062,0.17163186,0.29147872,1592.1173121325485,1805.6783150011945,2995.6470170454545,0.07301017992424243,-106.09576,125.42995,-33.40117,16.584414,-5.519286,-9.725772,-10.059083,-17.00008,-16.380426,1.6925756,-7.5559235,0.13583466,-5.386042,hameer kalyani
1063,0.15888156,0.2867575,1628.6146653165133,1824.9365958917451,3033.375799005682,0.07702296401515152,-117.8876,119.96412,-33.66025,19.147497,-2.9972851,-6.1995525,-9.96532,-17.971659,-14.91607,1.9234955,-7.4684587,3.1926944,-5.539168,hameer kalyani
1064,0.16375344,0.3094373,1771.0377396802553,1878.8014728920182,3299.0824751420455,0.0878817471590909,-104.99325,113.173615,-40.59432,11.848373,-9.332247,-7.0420876,-8.021187,-15.473225,-15.438879,3.263495,-3.942826,0.13501021,-7.398834,hameer kalyani
1065,0.18530655,0.29372668,1746.9445838620118,1847.1709542542023,3224.5384410511365,0.08669211647727272,-84.93631,116.099846,-42.265495,8.1996155,-10.21765,-7.62001,-9.68694,-16.488916,-13.6680765,4.0105433,-5.154979,-0.05802731,-7.444672,hameer kalyani
1066,0.15450235,0.29975408,1710.9249135993034,1813.3116789648784,3147.658380681818,0.08649976325757576,-127.934425,115.52909,-32.859394,22.854488,-3.5164938,-2.4259179,-9.065822,-14.548574,-11.19253,1.8507619,-6.425501,-2.2160966,-9.839852,hameer kalyani
1067,0.16139199,0.3179052,1633.2056566606127,1809.226501850018,3056.8274147727275,0.07299419981060606,-116.68769,120.35153,-32.02738,21.883183,0.2001979,-0.31547496,-13.458068,-14.356307,-13.9799795,-1.8846458,-8.636008,-2.3506691,-6.2147384,hameer kalyani
1068,0.20299035,0.31950364,1666.4082786417855,1834.3998871299652,3146.248934659091,0.07844460227272727,-78.13799,123.38039,-33.49323,20.636442,-4.057988,-2.3749833,-9.854527,-11.333654,-13.614024,-1.4893502,-8.571815,1.4166677,-4.347534,hameer kalyani
1069,0.17158721,0.31569785,1584.6653928512453,1772.674747030599,2913.0639204545455,0.07339725378787879,-100.81121,128.45998,-33.725586,20.270807,-1.6043985,-3.8091843,-9.562601,-15.040398,-11.191401,0.958705,-7.119659,2.7118466,-3.8293726,hameer kalyani
1070,0.07021796,0.23465319,1921.5894159687505,1918.3919653516834,3561.5384695572693,0.09171973406810419,-235.11737,84.496826,-37.864056,33.07139,-8.954922,-23.295864,-16.78484,-20.785667,-16.790838,-9.990662,-11.842305,-5.767241,-6.057549,hameer kalyani
1071,0.07021796,0.23465319,1921.5894159687505,1918.3919653516834,3561.5384695572693,0.09171973406810419,-235.11737,84.496826,-37.864056,33.07139,-8.954922,-23.295864,-16.78484,-20.785667,-16.790838,-9.990662,-11.842305,-5.767241,-6.057549,hameer kalyani
1072,0.114631295,0.28270185,1888.6256821301745,1987.7619034354411,3553.916340867848,0.0855909912734842,-166.6318,93.496635,-26.69755,38.058777,-1.1079024,-18.349735,-12.751573,-12.864996,-11.713193,-4.0848327,-17.469727,-5.953,-6.743065,hameer kalyani
1073,0.104239464,0.26874444,1743.0231161106071,1864.3000019233118,3378.9016006951856,0.07871252201643894,-181.5976,104.7465,-31.377766,39.398537,-2.4158,-15.655829,-9.372225,-13.335832,-10.826956,-3.6037095,-15.230045,-5.7526426,-4.8175297,hameer kalyani
1074,0.14074652,0.26659155,1856.2603091797712,1918.8132106031321,3499.173090907878,0.09115597979824935,-149.7348,95.63955,-29.89394,33.995956,-5.956941,-15.393957,-7.6711354,-10.442618,-10.139583,-2.4834614,-15.973318,-5.2108183,-9.788245,hameer kalyani
1075,0.11975585,0.27964255,1697.2217544762486,1905.16346835661,3354.96866827231,0.07794778434564475,-169.17856,107.7278,-20.804468,37.9481,-2.7192025,-12.057788,-5.605086,-16.312656,-12.673269,-4.023629,-12.70735,-1.9181118,-7.5122423,hameer kalyani
1076,0.123632275,0.29366586,1696.300320702623,1850.2265567971024,3311.9758169433176,0.07854823268040137,-163.16571,108.4494,-29.55835,36.908512,-5.1844425,-11.18676,-10.079408,-16.266151,-12.029467,-1.3563603,-10.85543,-5.9277864,-9.213286,hameer kalyani
1077,0.12236664,0.26632124,1539.4068728480227,1788.9717781616623,3094.6394140958582,0.06775058710503842,-175.03313,116.87024,-21.46465,35.094357,-3.9406679,-3.3965864,-4.7670507,-12.371819,-10.941656,-0.9353584,-10.412032,-2.813231,-7.684532,hameer kalyani
1078,0.13649197,0.27477795,1648.4186645740065,1845.1488041989044,3254.851226415724,0.07456317383646456,-159.75462,110.702034,-24.058184,37.424946,-5.4674025,-5.224435,-4.549374,-13.56012,-10.787278,-0.94578934,-10.911189,-4.3938375,-8.986975,hameer kalyani
1079,0.12722586,0.28104547,1577.8449373218536,1828.9958237482442,3137.2277133593084,0.06861956927839453,-169.10074,114.731094,-22.26706,35.60662,-2.7944944,-4.7151213,-6.491005,-13.433353,-11.263456,-2.9947007,-9.125889,-5.909829,-9.218124,hameer kalyani
1080,0.11001637,0.24163514,1613.221952386503,1797.994885462074,3141.8306453499254,0.06840949796834901,-186.47139,114.672554,-32.250626,26.471848,-5.54302,-16.249289,-9.416605,-15.813589,-17.91252,-1.1900542,-9.40461,-2.8573287,-4.373648,kalgada
1081,0.11001637,0.24163514,1613.221952386503,1797.994885462074,3141.8306453499254,0.06840949796834901,-186.47139,114.672554,-32.250626,26.471848,-5.54302,-16.249289,-9.416605,-15.813589,-17.91252,-1.1900542,-9.40461,-2.8573287,-4.373648,kalgada
1082,0.15537518,0.28219235,1711.9067146584136,1865.380526274567,3300.7232117795656,0.07614597813301968,-123.792694,114.72284,-34.033127,26.433168,-2.258697,-12.065053,-10.772621,-13.748384,-16.996483,-0.40212917,-10.773618,-2.1597545,-2.134189,kalgada
1083,0.15802741,0.2785016,1769.57652182079,1854.928726451445,3362.8268852919164,0.08122092867835758,-114.95405,109.92065,-39.60909,28.995064,-1.7322797,-7.8678975,-13.887992,-13.561514,-14.259714,0.18065685,-10.722239,-1.018744,-4.0674458,kalgada
1084,0.1540667,0.2882088,1814.7105452248888,1873.575594542923,3413.8968644741767,0.08343009850834046,-122.13417,108.00663,-41.020763,28.074753,1.897747,-6.9438424,-14.445959,-13.990843,-17.217817,-2.9974153,-8.025651,-0.057021767,-4.996065,kalgada
1085,0.16797066,0.27693513,1736.8818642571282,1853.4117578759046,3329.6521215381736,0.08231695091958939,-113.601265,111.37989,-36.97671,27.3372,-1.7382278,-4.122248,-13.24082,-15.040851,-13.738835,3.6171575,-8.28534,1.1732372,-3.8142402,kalgada
1086,0.16166861,0.29534173,1756.6907888796638,1829.4798433176506,3313.0739497567365,0.08389833057100085,-117.15574,112.38036,-40.156277,23.35849,-4.0581713,-7.3548923,-14.191299,-15.238338,-11.988998,2.3326187,-8.230138,-0.3470114,-5.176724,kalgada
1087,0.14776668,0.28455997,1768.9337207193564,1855.0312960742226,3389.747994245883,0.08102837294161677,-133.05382,111.00612,-35.30465,31.392773,-0.33848333,-6.9499035,-13.025401,-12.610128,-14.931054,-2.7139716,-11.841713,-1.8826774,-5.3031034,kalgada
1088,0.17425346,0.2965858,1725.9478927540829,1833.9680651460358,3313.0555295658683,0.08053173786355859,-113.055305,112.60547,-36.626537,33.792873,1.8743514,-7.2432666,-13.069925,-12.627737,-13.910225,-1.0408387,-12.810846,-1.0537494,-5.497296,kalgada
1089,0.17004971,0.29104,1763.3788839818785,1872.2786117942471,3297.9786033401947,0.08571361740804107,-109.51728,110.84325,-37.530174,23.849346,0.55065227,-5.7864046,-14.02472,-11.9010105,-11.265041,0.10439414,-9.802273,1.3031642,-6.8582206,kalgada
1090,0.084291235,0.2419716,2131.3038498254455,1925.4068019406473,3807.8521156821475,0.12293057607604817,-218.20749,84.46588,-38.365276,39.684864,-1.57247,-21.889921,1.2361865,-13.404986,-15.516165,4.656641,-21.050758,10.710529,-8.868133,kalgada
1091,0.084291235,0.2419716,2131.3038498254455,1925.4068019406473,3807.8521156821475,0.12293057607604817,-218.20749,84.46588,-38.365276,39.684864,-1.57247,-21.889921,1.2361865,-13.404986,-15.516165,4.656641,-21.050758,10.710529,-8.868133,kalgada
1092,0.109228835,0.2540549,1984.6135677404056,1894.6737908576736,3688.5550969419046,0.11080543320695807,-171.29901,97.14526,-33.73033,40.692142,-4.9493723,-9.462658,-3.8767536,-5.039532,-11.633166,1.6197237,-15.7687645,6.9979024,-3.9299161,kalgada
1093,0.14031827,0.2913609,2057.345326422828,1907.5865061605477,3969.754526510928,0.11082851876115075,-133.05388,99.580124,-35.58608,46.929413,-5.6460915,-8.0095,-4.7687726,-10.193654,-12.218451,5.5096836,-13.806605,10.346129,-14.49029,kalgada
1094,0.1262739,0.24932186,1995.2997043593832,1943.5187352399037,3777.713314876505,0.10783349478702052,-160.13309,96.01945,-30.170729,39.23997,-2.949825,-8.16007,-6.1721764,-5.30877,-15.685141,1.0519105,-13.169915,5.031529,-6.5168514,kalgada
1095,0.13405585,0.24726616,2075.5608486966657,1939.0874733428302,3909.649805210192,0.11838969112399643,-152.24883,88.88258,-32.7828,40.02506,-8.882364,-7.295733,-5.3152075,-6.6609898,-16.085072,4.1724873,-16.50756,6.0593934,-1.9974564,kalgada
1096,0.11424872,0.2724492,1995.0531025626567,1901.8694794511673,3757.534340850803,0.10806304359946477,-160.67186,99.2331,-35.11302,42.073254,-4.0415106,-8.967479,-2.8221414,-4.3303785,-11.915712,1.5896293,-15.703732,8.083529,-4.6021304,kalgada
1097,0.13445751,0.28423443,1936.8453745415134,1874.9592412171169,3763.508316026427,0.09766234807091882,-147.20483,103.43556,-33.350586,48.293785,-5.992496,-8.381247,-2.7784777,-9.302034,-15.436171,-1.5832088,-17.237808,9.29362,-6.188216,kalgada
1098,0.124076344,0.2532993,1991.7579936929683,1937.2703296340983,3782.5539635718665,0.10911583198595004,-159.43855,94.03568,-29.926886,41.07075,-5.8538957,-5.3391004,-2.8481603,-3.9055314,-18.098173,-0.43088126,-15.135897,4.069479,-3.7890613,kalgada
1099,0.12667647,0.271242,1968.445508207747,1868.9871418564435,3757.1981846914027,0.10554105569803747,-150.56166,101.59924,-35.252377,40.64925,-9.934724,-6.0166388,-3.9303613,-7.089132,-14.6608305,-0.2168278,-14.078059,7.1450734,-7.3157625,kalgada
1100,0.06478145,0.2852941,1501.1908657396982,1599.4158626903454,2742.583415973297,0.07495835248161764,-269.6957,126.990715,-37.846058,30.34777,0.38384783,-14.199128,-11.468032,-19.124739,-18.883059,-8.106597,-7.468576,-5.250794,-5.4800277,natakapriya
1101,0.073823914,0.2799325,1425.367225955474,1604.277857954722,2568.5928014040733,0.07250485257836688,-236.21565,134.79163,-42.17974,28.3207,4.5217543,-13.336908,-11.017001,-21.954943,-16.700768,-11.535436,-7.595835,-1.8496461,-3.3697543,natakapriya
1102,0.058432717,0.2630103,1544.8200490596246,1605.9560943070896,2926.9573010896383,0.08023194115228328,-253.85574,124.11692,-51.16844,32.523197,0.027236607,-17.10074,-10.3026905,-26.520317,-17.215218,-9.604161,-9.975969,-8.623783,-6.9237723,natakapriya
1103,0.06099917,0.282855,1540.9193645502141,1582.090705624142,2858.1160506965944,0.0771114006869195,-249.12892,125.32776,-51.967396,24.383108,-7.015876,-22.346043,-15.434162,-22.83055,-22.515701,-8.228973,-8.329892,-3.7880745,-6.4596086,natakapriya
1104,0.14434345,0.3022767,1766.7166633356157,1922.9488686899904,3363.0879972003195,0.08026897796536378,-119.81516,112.635956,-34.809372,25.679201,2.8551943,-13.837978,-14.978655,-18.575253,-9.421997,5.142557,-10.620418,1.3736073,-5.404471,natakapriya
1105,0.060653295,0.25386155,1724.076220032655,1915.4347461781838,3185.964068244485,0.07585932964880031,-237.67062,106.77515,-24.991253,17.796165,-4.1934295,-10.580834,-12.711963,-15.278036,-14.82942,-4.8639812,-15.948221,-6.367752,-13.814531,natakapriya
1106,0.081827,0.35568213,1813.7442331926627,1754.560143265613,3363.037997502661,0.0943459903492647,-187.4041,111.77771,-40.925804,35.81627,-0.2198645,-3.6299334,-9.35069,-11.801084,-14.283249,-5.0437155,-5.324061,-0.18317103,-3.3408864,natakapriya
1107,0.06711851,0.39042598,1952.1884714627931,1759.8086528748972,3545.878558557469,0.10815316309500773,-197.36371,103.300804,-48.02282,37.586834,1.210443,6.270294,-8.375483,-9.944729,-11.474667,-5.349208,-5.199529,-3.8796859,-6.587582,natakapriya
1108,0.13008098,0.3238028,1779.379977060022,1886.6621536502853,3443.0458470394738,0.08047645970394737,-136.54726,112.13864,-31.806526,25.54082,-0.14795066,0.61098117,-12.552917,-14.280141,-10.893635,0.5051111,-7.673145,-3.8338118,-8.023876,natakapriya
1109,0.1420871,0.32955837,1782.3457661773955,1837.5695465882513,3419.987653135884,0.0886400535748839,-113.64827,113.8856,-37.871933,34.74606,0.5714602,-5.6029587,-14.784516,-15.982029,-8.576539,0.23020706,-9.588549,-3.4658592,-8.189033,natakapriya
1110,0.072196804,0.24025261,1385.9077477127637,1618.5022872426387,2736.533452556598,0.061805748718072755,-267.62878,124.67355,-30.473158,24.119085,-0.25292364,-23.661879,-8.604198,-23.3898,-18.551985,-4.6577344,-9.6424465,-3.3938117,-2.7629356,amritavarshini
1111,0.06567359,0.26291972,1612.9350781346568,1699.3205097854925,3060.4981602529992,0.07557248331075851,-238.66782,120.89757,-47.187744,23.797487,-3.1954958,-21.40154,-10.984419,-28.392826,-21.702122,-6.0098395,-8.671287,-1.2274157,-4.7299047,amritavarshini
1112,0.06341104,0.25464636,1690.0595706466731,1705.383775023217,3182.1724245053697,0.08120850365228328,-247.96622,112.04731,-49.79248,19.06017,-13.54868,-21.259079,-12.625529,-26.936234,-22.126781,-7.7255836,-9.700585,-0.6109022,-8.916181,amritavarshini
1113,0.06602258,0.25988603,1676.6245769187476,1712.5051849328354,3123.431113039377,0.08008039255998452,-247.25179,112.69792,-44.274006,19.941978,-8.496526,-18.11373,-15.617991,-28.162792,-21.317263,-8.213905,-11.590957,-1.8953415,-6.620876,amritavarshini
1114,0.08483931,0.2580264,1716.2501806998778,1663.7284991308536,3224.8554997399865,0.08176481170181889,-211.5447,110.57885,-56.37893,20.70218,-11.405054,-15.37886,-14.642606,-28.366066,-22.72504,-8.436188,-9.374728,-0.6437354,-6.227893,amritavarshini
1115,0.025349485,0.30918288,2143.6024706202634,1576.711835974341,3589.8866257800405,0.13441112978908668,-315.52692,87.02086,-67.68655,50.619637,-22.278858,-6.732994,-15.870698,-15.716706,-12.281386,-14.148982,-11.633345,-16.613197,-16.65704,amritavarshini
1116,0.016570833,0.25642776,952.0799226781329,1463.5885494421777,1543.8239980408282,0.037821766761803405,-445.19537,147.77939,19.230415,6.6139455,7.3737044,-3.119183,-19.488327,-17.97519,-14.236119,-9.590898,-12.56058,-16.91201,-13.50377,amritavarshini
1117,0.15558127,0.26219508,1606.6901102200634,1748.713676018521,3047.464905729973,0.07878977300212849,-137.03387,114.49083,-39.41341,28.404627,-1.7417009,-5.4376535,-7.9381213,-19.107107,-13.82054,-3.3859663,-15.551931,-1.0215802,-11.864225,amritavarshini
1118,0.15794784,0.26451412,1592.8187520815786,1774.2892002602332,3050.306555213574,0.07295647494195047,-129.01198,116.904434,-35.207764,35.34609,6.997973,-2.6426485,-11.041532,-13.199461,-9.7182,-1.0728765,-12.042798,-2.9736755,-9.042194,amritavarshini
1119,0.18041721,0.31468883,1723.9789622079597,1839.9612085471626,3257.9552995900253,0.08047079080398607,-99.998886,113.77226,-40.691093,22.84822,-0.8673001,-6.0045733,-13.02374,-17.138588,-15.004451,1.2773337,-11.334074,-0.01598051,-7.1688495,amritavarshini
1120,0.030790616,0.24803318,1781.818304418816,1920.725036363519,3483.7122678018577,0.07663067797020123,-339.09415,94.962875,-37.267673,14.701999,-13.207181,-13.777138,-8.114777,-16.293764,-5.0569143,3.7925968,-14.780911,-4.9496326,-0.82206714,amritavarshini
1121,0.025457347,0.21545553,1613.2766604232631,1919.0610350732852,3332.3631829890674,0.06068481823239164,-362.21646,101.52917,-21.907127,34.116474,-5.836776,-9.250829,-8.298516,-17.349197,-6.293899,-7.90868,-10.212384,0.69783354,2.1199458,amritavarshini
1122,0.053536054,0.25883898,1850.4578468122324,2061.4452038247878,3812.1352818728233,0.07356418101780186,-244.97864,98.588196,-19.48812,26.596266,-8.41284,-3.2716393,-7.9007807,-12.756412,-11.589621,-3.5303633,-11.093103,-3.7220054,-3.0276701,amritavarshini
1123,0.05630602,0.2680379,1864.9012684323454,2045.6481913207597,3813.2936082019155,0.07636310589202787,-234.68391,99.0905,-22.378647,25.42453,-10.373469,-6.119013,-8.587535,-12.010328,-10.460871,-3.1983385,-11.573257,-3.9376762,-2.3397644,amritavarshini
1124,0.04969377,0.23874556,1870.894904409838,2034.5891305742239,3880.5932012504836,0.07028377757352941,-265.49518,96.119484,-25.688171,27.788092,-6.3140397,-4.809114,-8.721824,-14.087298,-11.4991665,-4.8069224,-14.461216,1.5429132,-3.305839,amritavarshini
1125,0.06717967,0.24158317,1919.1206561900747,1999.848239811248,3750.5939873379452,0.07945416807759288,-224.16695,96.74632,-28.665453,27.130432,-7.590426,-10.161249,-6.3819427,-12.527419,-12.388885,-7.3127556,-13.645284,-0.33342728,-5.1581817,amritavarshini
1126,0.062222343,0.28152138,1912.8241143687007,2056.6001465047507,3907.1430407072367,0.08673379148123066,-215.69858,102.75259,-19.604649,28.03177,-9.564062,-6.761383,-8.540387,-11.986114,-9.75636,-2.4604738,-11.011125,-0.5503868,-2.11992,amritavarshini
1127,0.04951248,0.26198444,1931.1060867555896,2043.9342277329192,3834.2934812185563,0.09599072719136997,-260.59344,98.32938,-14.352567,22.467564,-10.665535,-3.1874309,-7.037364,-12.960623,-9.94351,-0.3332254,-7.1949277,-1.1358949,-0.43268725,amritavarshini
1128,0.067679875,0.23748653,1930.2701766655173,2071.312394744129,3961.509378628096,0.0782897760255418,-228.0194,95.76893,-22.68595,22.872236,-10.2275,-6.882845,-9.919974,-13.250834,-11.735317,-0.8318157,-12.756598,-4.133713,-5.151392,amritavarshini
1129,0.052948758,0.271121,1812.6962699349538,2009.9031067183205,3706.785918906008,0.07743981895801083,-241.9955,104.79146,-18.520847,24.159883,-12.159758,-3.8663847,-7.285559,-11.566303,-10.517764,-1.8540285,-11.172815,-4.1392465,-2.0803223,amritavarshini
1130,0.12241926,0.28149042,1372.319050606967,1641.4229209107832,2738.441774350571,0.0611175442627709,-200.4682,128.5081,-24.0896,37.61014,8.165452,-12.547529,-6.212094,-14.084725,-17.664972,-0.41739845,-9.650066,-4.653316,-1.6611357,manirangu
1131,0.19236924,0.2852123,1512.6987446399544,1756.4368313479788,2991.690242991728,0.06535183460719814,-114.606705,125.6651,-32.027424,27.950283,-1.6869277,-11.483573,-7.7005415,-19.680645,-15.347935,2.8107948,-8.041032,1.8085253,-3.264266,manirangu
1132,0.1899692,0.28631616,1612.1155514112575,1771.0432513107912,3086.281337678986,0.07418435867356811,-105.2846,120.72903,-37.19151,27.897863,-0.74887383,-10.459985,-12.208786,-20.419653,-12.143334,2.1079187,-8.599489,-0.04270288,-4.234277,manirangu
